GEO_id2,Civilian_EST_Tot_Pop,Civilian_MOE_Tot_Pop,Veteran_EST,Veteran_MOE,Veteran_EST_Percentage,Veteran_MOE_Percentage
6037430003,3828,216,192,57,5,2
6037431001,5750,563,192,57,3.3,2
6037603102,2988,249,192,92,6.4,2.6
6037296600,3761,312,193,47,5.1,2.3
6037620601,4331,401,193,94,4.5,2.2
6037670416,3354,233,193,99,5.8,2.2
6037406602,4538,411,194,54,4.3,1.6
6037542200,5263,325,194,73,3.7,1.5
6037602302,2664,232,194,90,7.3,2.8
6037900602,3924,311,194,112,4.9,2.6
6037552700,5348,366,195,77,3.6,1.5
6037554406,3844,300,195,79,5.1,2
6037554802,5119,370,195,80,3.8,1.7
6037139302,4163,389,196,26,4.7,2.5
6037143800,4538,352,196,27,4.3,2.8
6037297300,1416,149,196,48,13.8,4.3
6037463500,5450,384,196,61,3.6,1.7
6037543502,3325,315,196,75,5.9,1.8
6037920029,2694,359,196,131,7.3,2.9
6037311600,6020,406,197,50,3.3,1.6
6037432601,5662,415,197,58,3.5,1.4
6037603702,3978,420,197,92,5,1.9
6037702300,5670,385,197,105,3.5,1.6
6037113322,3594,252,198,14,5.5,3
6037571503,3035,353,198,82,6.5,2.8
6037621201,4924,367,198,95,4,1.8
6037621400,3589,257,198,95,5.5,2.3
6037103300,2861,278,199,8,7,2.7
6037133000,3468,296,199,23,5.7,2.6
6037141302,5234,547,199,26,3.8,2.9
6037310800,4139,247,199,50,4.8,2.1
6037404301,4089,336,199,53,4.9,2
6037602506,2886,207,199,91,6.9,2.6
6037113232,3391,276,200,13,5.9,2.2
6037137302,3681,224,200,25,5.4,1.7
6037143602,3798,324,200,27,5.3,2.3
6037234300,3512,318,200,40,5.7,2.6
6037237800,2984,365,200,41,6.7,3.9
6037401001,2463,142,200,51,8.1,2.4
6037405301,2640,240,200,54,7.6,3.1
6037482002,5343,365,200,63,3.7,1.6
6037670407,4520,361,200,99,4.4,1.8
6037113213,4075,278,201,13,4.9,2.3
6037115202,4289,425,201,14,4.7,2.1
6037117302,4126,259,201,15,4.9,1.7
6037401311,4622,275,201,51,4.3,2.6
6037406601,4590,385,201,54,4.4,1.6
6037406901,3577,263,201,55,5.6,2.5
6037503402,3158,232,201,65,6.4,2.2
6037570003,3385,285,201,80,5.9,3
6037575103,4059,202,201,84,5,2.4
6037620001,3277,203,201,93,6.1,1.9
6037300200,4332,244,202,48,4.7,2.1
6037501200,3767,303,202,64,5.4,1.9
6037503801,3051,244,203,66,6.7,3.2
6037554515,3204,192,203,79,6.3,1.9
6037901008,2147,193,203,115,9.5,3
6037275302,4261,444,204,46,4.8,2
6037276604,4008,336,204,46,5.1,2.2
6037408303,3619,302,204,56,5.6,2.8
6037408626,3970,330,204,56,5.1,2.1
6037571102,3124,263,204,82,6.5,2.6
6037577000,5936,485,204,86,3.4,1.9
6037601212,5088,408,204,88,4,2.4
6037621301,5374,354,204,95,3.8,2
6037900300,3500,339,204,110,5.8,2.5
6037900505,2435,249,204,111,8.4,3.4
6037125501,2887,282,205,20,7.1,4.6
6037554001,2868,282,205,78,7.1,2.9
6037620102,2941,182,205,93,7,2.6
6037113422,5327,535,206,14,3.9,2
6037134423,2956,209,206,24,7,2.6
6037275311,5014,432,206,46,4.1,1.8
6037650604,4585,339,206,96,4.5,2.2
6037115201,6088,526,207,14,3.4,2.1
6037123800,4770,386,207,19,4.3,2.5
6037407301,3966,364,207,55,5.2,2.1
6037800101,4525,247,207,106,4.6,1.6
6037800324,5007,341,207,107,4.1,1.6
6037109601,4052,341,208,12,5.1,2
6037407001,5049,378,208,55,4.1,1.7
6037271701,4897,470,209,45,4.3,2
6037300800,6248,398,209,48,3.3,1.8
6037400402,3328,243,209,50,6.3,2.1
6037430301,3645,233,209,57,5.7,1.5
6037620702,5317,446,209,94,3.9,1.8
6037920334,5016,376,209,153,4.2,2
6037570902,2890,238,210,81,7.3,2.9
6037900508,2284,176,210,112,9.2,2.6
6037400900,3372,259,211,51,6.3,2.4
6037403321,5057,445,211,52,4.2,1.2
6037462201,3248,260,211,60,6.5,2.6
6037571701,4577,390,211,82,4.6,3.4
6037572001,4282,334,211,82,4.9,2.4
6037261102,3097,323,212,43,6.8,2.7
6037275400,3194,176,212,46,6.6,2.7
6037406102,4670,358,212,54,4.5,2.1
6037571101,3511,205,212,81,6,2.1
6037460302,3809,366,213,59,5.6,1.9
6037480702,3438,244,213,61,6.2,2.5
6037570202,4456,321,213,80,4.8,2.3
6037572700,4255,345,213,83,5,2.1
6037576200,4613,369,213,85,4.6,2.2
6037602103,5191,465,213,90,4.1,2.4
6037650603,3003,156,213,96,7.1,2.4
6037650800,5216,317,213,97,4.1,1.5
6037900608,2591,284,213,113,8.2,3
6037502700,5296,321,214,65,4,1.5
6037503701,4103,306,214,66,5.2,1.9
6037920338,4180,211,214,155,5.1,2.1
6037431400,3361,273,215,57,6.4,2.7
6037900507,4978,478,215,111,4.3,2.2
6037217100,5129,413,216,37,4.2,2.8
6037311200,2571,210,216,50,8.4,3.4
6037407200,5534,400,216,55,3.9,2
6037551900,4086,353,216,77,5.3,2.2
6037603101,3236,286,216,92,6.7,2.4
6037700400,5084,485,217,100,4.3,3.5
6037920115,3002,212,217,143,7.2,2.9
6037238100,3445,308,218,41,6.3,2.4
6037603600,3514,239,218,92,6.2,2.3
6037135102,3249,192,219,25,6.7,2.6
6037238200,3932,587,219,41,5.6,3.8
6037310300,2133,123,219,49,10.3,3.2
6037576801,3369,410,219,86,6.5,3.8
6037910715,4551,511,219,125,4.8,1.9
6037297500,4015,301,220,48,5.5,2.6
6037403319,3553,264,220,52,6.2,2.6
6037430002,5553,368,220,57,4,1.7
6037553100,4742,321,220,77,4.6,1.2
6037800408,6012,375,221,109,3.7,1.5
6037405400,4140,422,222,54,5.4,2.9
6037461000,5180,475,222,59,4.3,1.6
6037555103,3883,286,222,80,5.7,2.1
6037910711,5802,462,222,124,3.8,2.3
6037464200,4479,321,223,61,5,1.9
6037401002,2929,219,224,51,7.6,2.8
6037621001,3622,242,224,94,6.2,2.1
6037430803,4357,324,225,57,5.2,1.7
6037137103,4266,317,226,25,5.3,2.7
6037403304,4316,251,226,52,5.2,1.8
6037464000,4864,320,226,61,4.6,2.3
6037401203,4277,248,227,51,5.3,2
6037555202,2626,147,227,80,8.6,2.9
6037134422,3867,234,228,24,5.9,2.2
6037408631,4265,305,228,56,5.3,2
6037576501,2275,267,228,86,10,4.6
6037900703,3164,254,228,113,7.2,2.7
6037106112,4153,418,229,12,5.5,2.3
6037405600,4453,287,229,54,5.1,1.6
6037670002,3102,217,229,98,7.4,3.2
6037700600,3861,369,229,100,5.9,2.5
6037401902,4856,378,230,51,4.7,2.1
6037408504,3884,233,230,56,5.9,2.2
6037501300,5353,398,230,64,4.3,2.2
6037501600,6315,334,230,64,3.6,1.7
6037143400,5397,373,231,27,4.3,1.9
6037620305,4702,432,231,93,4.9,2.8
6037543503,4789,328,232,75,4.8,1.5
6037236400,3717,275,233,41,6.3,2.5
6037296902,3034,275,233,47,7.7,2.8
6037408705,4534,327,233,57,5.1,2
6037620501,4577,330,233,93,5.1,1.9
6037670201,3003,236,233,98,7.8,2.4
6037262501,2777,168,234,43,8.4,3.8
6037403721,3790,274,234,53,6.2,2.2
6037503601,3374,280,234,66,6.9,2.3
6037101122,2738,244,235,6,8.6,4.1
6037500202,3795,223,235,64,6.2,2
6037574100,4019,190,235,83,5.8,1.8
6037920042,5682,376,235,136,4.1,1.9
6037104103,2973,300,236,8,7.9,3.1
6037277000,4454,237,236,46,5.3,2.1
6037504002,4004,256,236,66,5.9,2.4
6037551800,6245,738,236,77,3.8,1.8
6037571504,3837,284,236,82,6.2,2.2
6037920112,3403,223,236,143,6.9,2.7
6037115301,3632,213,237,14,6.5,2.4
6037603302,3249,294,237,92,7.3,3
6037670405,2277,168,237,99,10.4,4
6037920028,4768,271,237,131,5,2.1
6037296300,3960,234,238,47,6,3
6037602200,5839,564,238,90,4.1,2
6037920034,2635,281,238,133,9,3.9
6037297400,3031,181,239,48,7.9,2.2
6037403801,4907,266,239,53,4.9,1.6
6037132102,4387,342,240,23,5.5,2.1
6037265100,2221,167,240,43,10.8,4
6037403802,4748,397,240,53,5.1,1.8
6037502100,4180,287,240,65,5.7,2.4
6037570800,4128,322,240,81,5.8,1.9
6037920015,4206,200,240,128,5.7,2
6037132700,3828,235,242,23,6.3,3.3
6037402200,5463,461,243,51,4.4,1.9
6037115101,4219,276,244,14,5.8,1.9
6037103400,5673,550,245,8,4.3,2.9
6037111301,5566,454,245,12,4.4,1.8
6037236000,4038,323,245,40,6.1,2.9
6037550500,6088,568,245,76,4,2.5
6037551000,5757,372,245,76,4.3,1.7
6037576502,3637,336,245,86,6.7,2.5
6037670413,3666,243,245,99,6.7,1.9
6037920045,3543,199,245,138,6.9,3.2
6037480500,3940,277,246,61,6.2,2.7
6037574000,4204,202,246,83,5.9,1.6
6037900701,3240,324,246,113,7.6,2.6
6037482600,5680,439,247,63,4.3,2
6037554521,5132,308,247,79,4.8,1.7
6037600704,2362,312,247,87,10.5,3.6
6037543501,5608,388,248,74,4.4,2
6037920329,4239,354,249,150,5.9,2.8
6037407702,5246,342,250,55,4.8,2
6037543306,6173,481,250,74,4,1.9
6037554512,4943,296,250,79,5.1,1.8
6037276603,4751,341,251,46,5.3,1.9
6037702600,4805,237,251,105,5.2,2
6037910603,4818,337,251,123,5.2,2.4
6037920313,4154,222,251,147,6,2.1
6037651102,3217,175,252,97,7.8,2.3
6037300600,7395,432,253,48,3.4,1.5
6037603900,5646,430,253,92,4.5,2.7
6037621324,3166,381,253,95,8,3
6037920035,5602,402,253,133,4.5,3.2
6037137502,3561,302,254,25,7.1,2.7
6037262706,2798,152,254,43,9.1,3.7
6037503802,3951,202,254,66,6.4,2.2
6037620301,3361,192,254,93,7.6,2.2
6037670411,3317,203,254,99,7.7,3.4
6037800325,2759,191,254,108,9.2,3.2
6037111202,4126,383,255,12,6.2,2.4
6037403316,5541,391,255,52,4.6,2.3
6037461200,3920,251,256,60,6.5,2.5
6037701304,5357,442,256,102,4.8,2.2
6037900605,5096,449,256,112,5,2.3
6037400207,3584,208,257,50,7.2,1.9
6037401500,4835,280,257,51,5.3,1.8
6037570001,3957,290,257,80,6.5,1.9
6037570501,5352,438,257,81,4.8,2.3
6037577200,5097,341,257,86,5,1.9
6037920108,3371,173,257,142,7.6,2.5
6037500100,3194,301,258,63,8.1,2.7
6037670326,2733,222,260,99,9.5,2.6
6037111302,4463,295,261,12,5.8,2.3
6037124000,4080,253,261,19,6.4,2.7
6037275602,7836,622,261,46,3.3,1.7
6037554522,4201,222,261,79,6.2,2.1
6037601302,5514,409,261,88,4.7,2.3
6037604100,5550,402,261,92,4.7,2.9
6037800332,4861,368,261,108,5.4,1.8
6037910716,4173,255,261,125,6.3,2.7
6037403703,3980,291,262,53,6.6,2.3
6037503502,3276,239,262,65,8,2.8
6037577100,5869,364,263,86,4.5,2.3
6037920116,3683,192,263,144,7.1,2.5
6037577501,3071,187,264,87,8.6,2.7
6037401304,4863,358,265,51,5.4,2.2
6037573800,3377,235,266,83,7.9,2.1
6037650502,3524,213,266,96,7.5,2.5
6037405702,3942,309,267,54,6.8,2.2
6037700200,6932,569,267,100,3.9,1.9
6037670328,3811,230,268,99,7,2.2
6037800102,5248,442,269,107,5.1,2.1
6037620522,3805,266,271,94,7.1,2.5
6037910209,3471,325,271,119,7.8,2.2
6037106406,4320,332,272,12,6.3,2.5
6037460301,3399,245,272,59,8,2.7
6037300400,4688,353,273,48,5.8,2.5
6037571800,2542,200,273,82,10.7,3.3
6037600601,2142,165,274,87,12.8,3.8
6037702102,5341,411,274,104,5.1,2.5
6037430302,4408,315,275,57,6.2,2.3
6037503501,4760,362,275,65,5.8,2.1
6037910002,5372,546,275,118,5.1,1.8
6037403722,3912,238,277,53,7.1,2.2
6037670100,5709,411,277,98,4.9,1.7
6037463800,3053,204,278,61,9.1,2.6
6037670324,3820,299,278,99,7.3,2.5
6037800326,4100,267,279,108,6.8,1.8
6037503702,4144,271,280,66,6.8,2
6037576601,4338,419,280,86,6.5,3.3
6037104124,3528,380,281,8,8,2.7
6037463400,4899,341,281,61,5.7,2.5
6037576001,4909,432,281,85,5.7,2.2
6037550300,6030,533,282,75,4.7,1.9
6037920312,4117,232,284,146,6.9,2.4
6037503902,3498,238,285,66,8.1,2
6037573402,5256,304,285,83,5.4,3
6037910813,3199,311,285,126,8.9,2.7
6037920020,5247,425,287,129,5.5,2
6037620602,4240,305,288,94,6.8,2.7
6037650902,4798,353,288,97,6,3.1
6037650101,4659,397,290,96,6.2,2.6
6037103200,5169,611,291,8,5.6,2.7
6037295103,4231,293,291,47,6.9,3.1
6037650200,4820,237,291,96,6,1.8
6037910805,3992,436,291,125,7.3,3.1
6037651101,4155,236,294,97,7.1,2.2
6037402600,5681,619,295,52,5.2,2.7
6037920017,3668,287,295,129,8,2.4
6037181000,5132,348,296,27,5.8,2.6
6037310900,5193,401,298,50,5.7,3
6037401701,3594,194,298,51,8.3,2.6
6037502200,5138,408,299,65,5.8,1.7
6037400304,5867,407,300,50,5.1,2.1
6037540902,3846,366,300,72,7.8,2.1
6037570901,4502,237,300,81,6.7,1.9
6037503401,5094,324,301,65,5.9,2.4
6037401202,3810,260,302,51,7.9,2.5
6037900805,3742,411,302,114,8.1,2.5
6037554518,4346,279,303,79,7,2.1
6037650702,3892,212,303,97,7.8,2
6037300100,4407,455,304,48,6.9,2.5
6037650300,5559,434,304,96,5.5,2.7
6037408402,4988,421,306,56,6.1,1.8
6037543100,5261,425,306,74,5.8,2.1
6037574300,4533,245,306,84,6.8,2.2
6037621104,5689,376,307,95,5.4,2.4
6037920013,4042,252,307,127,7.6,1.9
6037300901,5227,455,308,48,5.9,2.7
6037651222,4839,338,308,97,6.4,2.3
6037400404,3589,196,310,50,8.6,2.7
6037432500,6964,598,310,58,4.5,1.9
6037920111,2299,138,310,143,13.5,3.2
6037236100,4641,343,311,41,6.7,3.3
6037400204,4706,285,311,50,6.6,2.4
6037651201,3911,229,311,97,8,2.1
6037574400,3947,222,312,84,7.9,2
6037920102,3984,283,312,140,7.8,2.4
6037139701,4472,414,313,26,7,2.8
6037620400,3979,222,313,93,7.9,2.4
6037106020,4735,415,314,12,6.6,2.7
6037460100,5065,383,315,59,6.2,1.8
6037900705,3078,300,316,113,10.3,3.2
6037276100,5084,449,317,46,6.2,3
6037401602,4369,238,318,51,7.3,2.7
6037901011,3982,227,319,116,8,2.6
6037206020,8083,245,320,33,4,1
6037500700,4992,308,320,64,6.4,1.8
6037650001,4671,390,321,96,6.9,2
6037143100,3840,372,322,26,8.4,4.1
6037430502,5625,295,322,57,5.7,1.9
6037572201,4885,236,322,83,6.6,2.8
6037651304,3958,314,322,98,8.1,3.7
6037573700,3797,192,325,83,8.6,2.3
6037577602,2756,166,325,87,11.8,2.8
6037920330,4146,270,325,150,7.8,3.7
6037463900,2846,260,327,61,11.5,3.2
6037670003,4580,329,328,98,7.2,2.8
6037651001,4697,316,329,97,7,1.9
6037400206,4099,183,330,50,8.1,2.5
6037502601,5664,309,333,65,5.9,2.2
6037651002,4025,289,333,97,8.3,3
6037910208,4575,332,333,119,7.3,2.1
6037310100,4731,223,334,49,7.1,2.9
6037620800,5930,378,337,94,5.7,2.3
6037500201,5376,318,343,64,6.4,1.8
6037900900,3156,226,343,114,10.9,2.7
6037900609,3568,365,344,113,9.6,3.5
6037570701,5294,487,345,81,6.5,2.3
6037297000,4236,359,346,48,8.2,2.8
6037137201,4722,458,347,25,7.3,3.2
6037573100,5680,451,347,83,6.1,2.6
6037701402,5693,603,347,102,6.1,3.7
6037406500,5051,317,349,54,6.9,2.8
6037910301,3037,203,350,120,11.5,3.4
6037901010,4169,359,351,116,8.4,2.9
6037311500,4490,324,352,50,7.8,3.3
6037650602,6079,483,354,96,5.8,2.1
6037670702,4460,286,355,99,8,3
6037571900,4356,281,359,82,8.2,2.8
6037900104,4180,356,359,110,8.6,2.9
6037238400,4142,502,361,41,8.7,5.9
6037297601,1838,152,361,48,19.6,4.7
6037575902,4548,418,362,85,8,2.8
6037900501,4805,467,362,110,7.5,1.8
6037900504,4708,311,362,110,7.7,2.3
6037901101,3969,293,362,116,9.1,3
6037651302,4792,293,363,97,7.6,2.2
6037900803,6390,609,367,113,5.7,2.5
6037503703,6634,366,368,66,5.5,1.7
6037900103,4119,358,368,110,8.9,3.1
6037910804,2604,176,368,125,14.1,4.2
6037576602,4029,341,370,86,9.2,4.2
6037111400,6621,458,372,12,5.6,2.5
6037460200,4658,466,377,59,8.1,2.8
6037911001,3413,343,378,126,11.1,4.1
6037543321,4643,324,383,74,8.2,2.5
6037300701,4863,249,384,48,7.9,2.8
6037408503,5340,344,385,56,7.2,1.7
6037702901,9080,805,385,105,4.2,2.6
6037901213,2983,223,388,117,13,3
6037553200,5960,337,389,77,6.5,2.4
6037577603,6624,391,391,87,5.9,1.6
6037543603,3727,297,393,75,10.5,2.7
6037403600,5250,383,403,53,7.7,3.1
6037910705,8225,658,405,123,4.9,2.6
6037262604,4637,298,407,43,8.8,2.9
6037276000,4547,317,408,46,9,3
6037401601,4397,274,409,51,9.3,2.8
6037901009,4317,325,412,115,9.5,2.1
6037571000,4574,244,416,81,9.1,2.4
6037543602,6584,486,417,75,6.3,2
6037137402,3980,326,419,25,10.5,3.6
6037910207,4511,311,424,119,9.4,2.7
6037901102,4306,363,426,116,9.9,2.5
6037401312,4542,344,429,51,9.4,2.9
6037703200,4655,360,429,106,9.2,3
6037910302,4180,391,429,120,10.3,3.4
6037910202,4189,302,438,118,10.5,2.6
6037571200,6457,332,442,82,6.8,2.9
6037574500,5107,315,444,84,8.7,2.7
6037670701,5596,418,446,99,8,2.8
6037910401,5182,388,449,120,8.7,3
6037311700,4893,310,452,50,9.2,2.7
6037620701,5306,289,454,94,8.6,3.5
6037910210,5275,390,468,120,8.9,3.6
6037543304,4887,417,474,74,9.7,2.6
6037703002,5710,403,494,106,8.7,3.3
6037703100,4642,429,501,106,10.8,4
6037572002,4122,336,506,83,12.3,4
6037602600,6933,440,509,91,7.3,2.2
6037573601,4677,374,521,83,11.1,3.4
6037701100,1005,389,523,101,52,24.8
6037920031,5241,399,527,132,10.1,2.8
6037206300,5372,686,565,34,10.5,5.2
6037543322,5792,390,576,74,9.9,3.4
6037670602,5769,310,577,99,10,3
6037401800,6557,355,626,51,9.5,3.2
6037601401,4286,581,780,88,18.2,11.3
6037901004,8859,612,855,115,9.7,2.3
6037901205,8202,564,861,117,10.5,2.6
