GEO_id2,Civilian_EST_Tot_Pop,Civilian_MOE_Tot_Pop,Civilian_Stadard_Error,Veteran_EST,Veteran_MOE,Veteran_Standard_Error
6037572900,4045,270,164.13,187,83,50.3
6037701201,2939,278,169,187,101,50.3
6037702801,4151,315,191.49,187,105,50.3
6037405500,5188,266,161.7,188,54,50.3
6037500404,3891,315,191.49,188,64,50.3
6037536200,5359,379,230.4,188,71,50.3
6037650901,4849,487,296.05,188,97,50.3
6037460800,2419,216,131.31,189,59,50.3
6037480802,2763,277,168.39,189,61,50.3
6037550800,5947,466,283.28,189,76,50.3
6037573403,2853,275,167.17,189,83,50.3
6037601303,3696,244,148.33,189,88,50.3
6037296402,2471,209,127.05,190,47,50.3
6037530005,3654,284,172.64,190,66,50.3
6037910707,3191,287,174.47,190,124,50.91
6037128500,3655,224,136.17,191,22,50.91
6037403317,3739,253,153.8,191,52,50.91
6037482522,4058,377,229.18,191,63,50.91
6037403702,3006,283,172.04,192,53,50.91
6037430003,3828,216,131.31,192,57,50.91
6037431001,5750,563,342.25,192,57,50.91
6037603102,2988,249,151.37,192,92,50.91
6037296600,3761,312,189.67,193,47,50.91
6037620601,4331,401,243.77,193,94,50.91
6037670416,3354,233,141.64,193,99,50.91
6037406602,4538,411,249.85,194,54,50.91
6037542200,5263,325,197.57,194,73,50.91
6037602302,2664,232,141.03,194,90,50.91
6037900602,3924,311,189.06,194,112,50.91
6037552700,5348,366,222.49,195,77,50.91
6037554406,3844,300,182.37,195,79,50.91
6037554802,5119,370,224.92,195,80,50.91
6037139302,4163,389,236.47,196,26,50.91
6037143800,4538,352,213.98,196,27,50.91
6037297300,1416,149,90.58,196,48,50.91
6037463500,5450,384,233.43,196,61,51.52
6037543502,3325,315,191.49,196,75,51.52
6037920029,2694,359,218.24,196,131,51.52
6037311600,6020,406,246.81,197,50,51.52
6037432601,5662,415,252.28,197,58,51.52
6037603702,3978,420,255.32,197,92,51.52
6037702300,5670,385,234.04,197,105,51.52
6037113322,3594,252,153.19,198,14,51.52
6037571503,3035,353,214.59,198,82,51.52
6037621201,4924,367,223.1,198,95,51.52
6037621400,3589,257,156.23,198,95,51.52
6037103300,2861,278,169,199,8,51.52
6037133000,3468,296,179.94,199,23,52.12
6037141302,5234,547,332.52,199,26,52.12
6037310800,4139,247,150.15,199,50,52.12
6037404301,4089,336,204.26,199,53,52.12
6037602506,2886,207,125.84,199,91,52.12
6037113232,3391,276,167.78,200,13,52.12
6037137302,3681,224,136.17,200,25,52.12
6037143602,3798,324,196.96,200,27,52.12
6037234300,3512,318,193.31,200,40,52.12
6037237800,2984,365,221.88,200,41,52.12
6037401001,2463,142,86.32,200,51,52.12
6037405301,2640,240,145.9,200,54,52.12
6037482002,5343,365,221.88,200,63,52.12
6037670407,4520,361,219.45,200,99,52.12
6037113213,4075,278,169,201,13,52.73
6037115202,4289,425,258.36,201,14,52.73
6037117302,4126,259,157.45,201,15,52.73
6037401311,4622,275,167.17,201,51,52.73
6037406601,4590,385,234.04,201,54,52.73
6037406901,3577,263,159.88,201,55,52.73
6037503402,3158,232,141.03,201,65,52.73
6037570003,3385,285,173.25,201,80,52.73
6037575103,4059,202,122.8,201,84,52.73
6037620001,3277,203,123.4,201,93,52.73
6037300200,4332,244,148.33,202,48,52.73
6037501200,3767,303,184.19,202,64,52.73
6037503801,3051,244,148.33,203,66,52.73
6037554515,3204,192,116.72,203,79,52.73
6037901008,2147,193,117.33,203,115,52.73
6037275302,4261,444,269.91,204,46,52.73
6037276604,4008,336,204.26,204,46,52.73
6037408303,3619,302,183.59,204,56,52.73
6037408626,3970,330,200.61,204,56,52.73
6037571102,3124,263,159.88,204,82,52.73
6037577000,5936,485,294.83,204,86,52.73
6037601212,5088,408,248.02,204,88,52.73
6037621301,5374,354,215.2,204,95,52.73
6037900300,3500,339,206.08,204,110,53.33
6037900505,2435,249,151.37,204,111,53.33
6037125501,2887,282,171.43,205,20,53.33
6037554001,2868,282,171.43,205,78,53.33
6037620102,2941,182,110.64,205,93,53.33
6037113422,5327,535,325.23,206,14,53.33
6037134423,2956,209,127.05,206,24,53.33
6037275311,5014,432,262.61,206,46,53.33
6037650604,4585,339,206.08,206,96,53.33
6037115201,6088,526,319.76,207,14,53.33
6037123800,4770,386,234.65,207,19,53.33
6037407301,3966,364,221.28,207,55,53.33
6037800101,4525,247,150.15,207,106,53.33
6037800324,5007,341,207.29,207,107,53.33
6037109601,4052,341,207.29,208,12,53.33
6037407001,5049,378,229.79,208,55,53.94
6037271701,4897,470,285.71,209,45,53.94
6037300800,6248,398,241.95,209,48,53.94
6037400402,3328,243,147.72,209,50,53.94
6037430301,3645,233,141.64,209,57,53.94
6037620702,5317,446,271.12,209,94,53.94
6037920334,5016,376,228.57,209,153,53.94
6037570902,2890,238,144.68,210,81,54.55
6037900508,2284,176,106.99,210,112,54.55
6037400900,3372,259,157.45,211,51,54.55
6037403321,5057,445,270.52,211,52,54.55
6037462201,3248,260,158.05,211,60,54.55
6037571701,4577,390,237.08,211,82,54.55
6037572001,4282,334,203.04,211,82,54.55
6037261102,3097,323,196.35,212,43,54.55
6037275400,3194,176,106.99,212,46,54.55
6037406102,4670,358,217.63,212,54,54.55
6037571101,3511,205,124.62,212,81,54.55
6037460302,3809,366,222.49,213,59,54.55
6037480702,3438,244,148.33,213,61,55.15
6037570202,4456,321,195.14,213,80,55.15
6037572700,4255,345,209.73,213,83,55.15
6037576200,4613,369,224.32,213,85,55.15
6037602103,5191,465,282.67,213,90,55.15
6037650603,3003,156,94.83,213,96,55.15
6037650800,5216,317,192.71,213,97,55.15
6037900608,2591,284,172.64,213,113,55.15
6037502700,5296,321,195.14,214,65,55.15
6037503701,4103,306,186.02,214,66,55.15
6037920338,4180,211,128.27,214,155,55.15
6037431400,3361,273,165.96,215,57,55.15
6037900507,4978,478,290.58,215,111,55.15
6037217100,5129,413,251.06,216,37,55.15
6037311200,2571,210,127.66,216,50,55.15
6037407200,5534,400,243.16,216,55,55.15
6037551900,4086,353,214.59,216,77,55.76
6037603101,3236,286,173.86,216,92,55.76
6037700400,5084,485,294.83,217,100,55.76
6037920115,3002,212,128.88,217,143,55.76
6037238100,3445,308,187.23,218,41,55.76
6037603600,3514,239,145.29,218,92,55.76
6037135102,3249,192,116.72,219,25,55.76
6037238200,3932,587,356.84,219,41,55.76
6037310300,2133,123,74.77,219,49,55.76
6037576801,3369,410,249.24,219,86,55.76
6037910715,4551,511,310.64,219,125,55.76
6037297500,4015,301,182.98,220,48,55.76
6037403319,3553,264,160.49,220,52,55.76
6037430002,5553,368,223.71,220,57,55.76
6037553100,4742,321,195.14,220,77,55.76
6037800408,6012,375,227.96,221,109,55.76
6037405400,4140,422,256.53,222,54,55.76
6037461000,5180,475,288.75,222,59,56.36
6037555103,3883,286,173.86,222,80,56.36
6037910711,5802,462,280.85,222,124,56.36
6037464200,4479,321,195.14,223,61,56.36
6037401002,2929,219,133.13,224,51,56.36
6037621001,3622,242,147.11,224,94,56.36
6037430803,4357,324,196.96,225,57,56.36
6037137103,4266,317,192.71,226,25,56.36
6037403304,4316,251,152.58,226,52,56.36
6037464000,4864,320,194.53,226,61,56.36
6037401203,4277,248,150.76,227,51,56.36
6037555202,2626,147,89.36,227,80,56.97
6037134422,3867,234,142.25,228,24,56.97
6037408631,4265,305,185.41,228,56,56.97
6037576501,2275,267,162.31,228,86,56.97
6037900703,3164,254,154.41,228,113,56.97
6037106112,4153,418,254.1,229,12,56.97
6037405600,4453,287,174.47,229,54,56.97
6037670002,3102,217,131.91,229,98,56.97
6037700600,3861,369,224.32,229,100,56.97
6037401902,4856,378,229.79,230,51,56.97
6037408504,3884,233,141.64,230,56,56.97
6037501300,5353,398,241.95,230,64,56.97
6037501600,6315,334,203.04,230,64,57.58
6037143400,5397,373,226.75,231,27,57.58
6037620305,4702,432,262.61,231,93,57.58
6037543503,4789,328,199.39,232,75,57.58
6037236400,3717,275,167.17,233,41,57.58
6037296902,3034,275,167.17,233,47,57.58
6037408705,4534,327,198.78,233,57,57.58
6037620501,4577,330,200.61,233,93,57.58
6037670201,3003,236,143.47,233,98,58.18
6037262501,2777,168,102.13,234,43,58.18
6037403721,3790,274,166.57,234,53,58.18
6037503601,3374,280,170.21,234,66,58.18
6037101122,2738,244,148.33,235,6,58.18
6037500202,3795,223,135.56,235,64,58.18
6037574100,4019,190,115.5,235,83,58.18
6037920042,5682,376,228.57,235,136,58.18
6037104103,2973,300,182.37,236,8,58.18
6037277000,4454,237,144.07,236,46,58.18
6037504002,4004,256,155.62,236,66,58.18
6037551800,6245,738,448.63,236,77,58.18
6037571504,3837,284,172.64,236,82,58.18
6037920112,3403,223,135.56,236,143,58.18
6037115301,3632,213,129.48,237,14,58.18
6037603302,3249,294,178.72,237,92,58.79
6037670405,2277,168,102.13,237,99,58.79
6037920028,4768,271,164.74,237,131,58.79
6037296300,3960,234,142.25,238,47,58.79
6037602200,5839,564,342.86,238,90,58.79
6037920034,2635,281,170.82,238,133,58.79
6037297400,3031,181,110.03,239,48,58.79
6037403801,4907,266,161.7,239,53,58.79
6037132102,4387,342,207.9,240,23,58.79
6037265100,2221,167,101.52,240,43,58.79
6037403802,4748,397,241.34,240,53,58.79
6037502100,4180,287,174.47,240,65,58.79
6037570800,4128,322,195.74,240,81,59.39
6037920015,4206,200,121.58,240,128,59.39
6037132700,3828,235,142.86,242,23,59.39
6037402200,5463,461,280.24,243,51,59.39
6037115101,4219,276,167.78,244,14,59.39
6037103400,5673,550,334.35,245,8,59.39
6037111301,5566,454,275.99,245,12,59.39
6037236000,4038,323,196.35,245,40,59.39
6037550500,6088,568,345.29,245,76,60
6037551000,5757,372,226.14,245,76,60
6037576502,3637,336,204.26,245,86,60
6037670413,3666,243,147.72,245,99,60
6037920045,3543,199,120.97,245,138,60
6037480500,3940,277,168.39,246,61,60
6037574000,4204,202,122.8,246,83,60
6037900701,3240,324,196.96,246,113,60
6037482600,5680,439,266.87,247,63,60
6037554521,5132,308,187.23,247,79,60
6037600704,2362,312,189.67,247,87,60
6037543501,5608,388,235.87,248,74,60
6037920329,4239,354,215.2,249,150,60
6037407702,5246,342,207.9,250,55,60
6037543306,6173,481,292.4,250,74,60
6037554512,4943,296,179.94,250,79,60
6037276603,4751,341,207.29,251,46,60.61
6037702600,4805,237,144.07,251,105,60.61
6037910603,4818,337,204.86,251,123,60.61
6037920313,4154,222,134.95,251,147,60.61
6037651102,3217,175,106.38,252,97,60.61
6037300600,7395,432,262.61,253,48,60.61
6037603900,5646,430,261.4,253,92,60.61
6037621324,3166,381,231.61,253,95,60.61
6037920035,5602,402,244.38,253,133,60.61
6037137502,3561,302,183.59,254,25,60.61
6037262706,2798,152,92.4,254,43,61.21
6037503802,3951,202,122.8,254,66,61.21
6037620301,3361,192,116.72,254,93,61.21
6037670411,3317,203,123.4,254,99,61.21
6037800325,2759,191,116.11,254,108,61.21
6037111202,4126,383,232.83,255,12,61.21
6037403316,5541,391,237.69,255,52,61.82
6037461200,3920,251,152.58,256,60,61.82
6037701304,5357,442,268.69,256,102,61.82
6037900605,5096,449,272.95,256,112,61.82
6037400207,3584,208,126.44,257,50,61.82
6037401500,4835,280,170.21,257,51,62.42
6037570001,3957,290,176.29,257,80,62.42
6037570501,5352,438,266.26,257,81,62.42
6037577200,5097,341,207.29,257,86,62.42
6037920108,3371,173,105.17,257,142,62.42
6037500100,3194,301,182.98,258,63,63.03
6037670326,2733,222,134.95,260,99,63.03
6037111302,4463,295,179.33,261,12,63.03
6037124000,4080,253,153.8,261,19,63.03
6037275602,7836,622,378.12,261,46,63.03
6037554522,4201,222,134.95,261,79,63.64
6037601302,5514,409,248.63,261,88,63.64
6037604100,5550,402,244.38,261,92,63.64
6037800332,4861,368,223.71,261,108,63.64
6037910716,4173,255,155.02,261,125,63.64
6037403703,3980,291,176.9,262,53,63.64
6037503502,3276,239,145.29,262,65,63.64
6037577100,5869,364,221.28,263,86,63.64
6037920116,3683,192,116.72,263,144,63.64
6037577501,3071,187,113.68,264,87,63.64
6037401304,4863,358,217.63,265,51,63.64
6037573800,3377,235,142.86,266,83,64.24
6037650502,3524,213,129.48,266,96,64.24
6037405702,3942,309,187.84,267,54,64.24
6037700200,6932,569,345.9,267,100,64.24
6037670328,3811,230,139.82,268,99,64.24
6037800102,5248,442,268.69,269,107,64.85
6037620522,3805,266,161.7,271,94,64.85
6037910209,3471,325,197.57,271,119,64.85
6037106406,4320,332,201.82,272,12,64.85
6037460301,3399,245,148.94,272,59,64.85
6037300400,4688,353,214.59,273,48,65.45
6037571800,2542,200,121.58,273,82,65.45
6037600601,2142,165,100.3,274,87,65.45
6037702102,5341,411,249.85,274,104,65.45
6037430302,4408,315,191.49,275,57,65.45
6037503501,4760,362,220.06,275,65,65.45
6037910002,5372,546,331.91,275,118,65.45
6037403722,3912,238,144.68,277,53,65.45
6037670100,5709,411,249.85,277,98,65.45
6037463800,3053,204,124.01,278,61,66.06
6037670324,3820,299,181.76,278,99,66.06
6037800326,4100,267,162.31,279,108,66.06
6037503702,4144,271,164.74,280,66,66.06
6037576601,4338,419,254.71,280,86,66.06
6037104124,3528,380,231,281,8,66.67
6037463400,4899,341,207.29,281,61,66.67
6037576001,4909,432,262.61,281,85,66.67
6037550300,6030,533,324.01,282,75,66.67
6037920312,4117,232,141.03,284,146,66.67
6037503902,3498,238,144.68,285,66,66.67
6037573402,5256,304,184.8,285,83,67.27
6037910813,3199,311,189.06,285,126,67.27
6037920020,5247,425,258.36,287,129,67.27
6037620602,4240,305,185.41,288,94,67.88
6037650902,4798,353,214.59,288,97,67.88
6037650101,4659,397,241.34,290,96,67.88
6037103200,5169,611,371.43,291,8,68.48
6037295103,4231,293,178.12,291,47,68.48
6037650200,4820,237,144.07,291,96,68.48
6037910805,3992,436,265.05,291,125,68.48
6037651101,4155,236,143.47,294,97,68.48
6037402600,5681,619,376.29,295,52,68.48
6037920017,3668,287,174.47,295,129,68.48
6037181000,5132,348,211.55,296,27,68.48
6037310900,5193,401,243.77,298,50,68.48
6037401701,3594,194,117.93,298,51,69.09
6037502200,5138,408,248.02,299,65,69.09
6037400304,5867,407,247.42,300,50,69.09
6037540902,3846,366,222.49,300,72,69.09
6037570901,4502,237,144.07,300,81,69.7
6037503401,5094,324,196.96,301,65,69.7
6037401202,3810,260,158.05,302,51,69.7
6037900805,3742,411,249.85,302,114,69.7
6037554518,4346,279,169.6,303,79,69.7
6037650702,3892,212,128.88,303,97,70.3
6037300100,4407,455,276.6,304,48,70.3
6037650300,5559,434,263.83,304,96,70.3
6037408402,4988,421,255.93,306,56,70.3
6037543100,5261,425,258.36,306,74,70.91
6037574300,4533,245,148.94,306,84,70.91
6037621104,5689,376,228.57,307,95,70.91
6037920013,4042,252,153.19,307,127,70.91
6037300901,5227,455,276.6,308,48,70.91
6037651222,4839,338,205.47,308,97,71.52
6037400404,3589,196,119.15,310,50,71.52
6037432500,6964,598,363.53,310,58,71.52
6037920111,2299,138,83.89,310,143,71.52
6037236100,4641,343,208.51,311,41,72.12
6037400204,4706,285,173.25,311,50,72.12
6037651201,3911,229,139.21,311,97,72.12
6037574400,3947,222,134.95,312,84,72.12
6037920102,3984,283,172.04,312,140,72.12
6037139701,4472,414,251.67,313,26,72.73
6037620400,3979,222,134.95,313,93,72.73
6037106020,4735,415,252.28,314,12,72.73
6037460100,5065,383,232.83,315,59,72.73
6037900705,3078,300,182.37,316,113,72.73
6037276100,5084,449,272.95,317,46,73.33
6037401602,4369,238,144.68,318,51,73.94
6037901011,3982,227,137.99,319,116,73.94
6037206020,8083,245,148.94,320,33,73.94
6037500700,4992,308,187.23,320,64,73.94
6037650001,4671,390,237.08,321,96,73.94
6037143100,3840,372,226.14,322,26,73.94
6037430502,5625,295,179.33,322,57,74.55
6037572201,4885,236,143.47,322,83,74.55
6037651304,3958,314,190.88,322,98,74.55
6037573700,3797,192,116.72,325,83,74.55
6037577602,2756,166,100.91,325,87,74.55
6037920330,4146,270,164.13,325,150,74.55
6037463900,2846,260,158.05,327,61,75.15
6037670003,4580,329,200,328,98,75.15
6037651001,4697,316,192.1,329,97,75.15
6037400206,4099,183,111.25,330,50,75.15
6037502601,5664,309,187.84,333,65,75.15
6037651002,4025,289,175.68,333,97,75.15
6037910208,4575,332,201.82,333,119,75.76
6037310100,4731,223,135.56,334,49,75.76
6037620800,5930,378,229.79,337,94,75.76
6037500201,5376,318,193.31,343,64,75.76
6037900900,3156,226,137.39,343,114,75.76
6037900609,3568,365,221.88,344,113,76.36
6037570701,5294,487,296.05,345,81,76.36
6037297000,4236,359,218.24,346,48,76.36
6037137201,4722,458,278.42,347,25,76.36
6037573100,5680,451,274.16,347,83,76.36
6037701402,5693,603,366.57,347,102,76.36
6037406500,5051,317,192.71,349,54,76.97
6037910301,3037,203,123.4,350,120,76.97
6037901010,4169,359,218.24,351,116,76.97
6037311500,4490,324,196.96,352,50,77.58
6037650602,6079,483,293.62,354,96,78.18
6037670702,4460,286,173.86,355,99,78.18
6037571900,4356,281,170.82,359,82,78.18
6037900104,4180,356,216.41,359,110,78.18
6037238400,4142,502,305.17,361,41,78.79
6037297601,1838,152,92.4,361,48,78.79
6037575902,4548,418,254.1,362,85,79.39
6037900501,4805,467,283.89,362,110,79.39
6037900504,4708,311,189.06,362,110,79.39
6037901101,3969,293,178.12,362,116,80
6037651302,4792,293,178.12,363,97,80
6037900803,6390,609,370.21,367,113,80.61
6037503703,6634,366,222.49,368,66,80.61
6037900103,4119,358,217.63,368,110,80.61
6037910804,2604,176,106.99,368,125,81.21
6037576602,4029,341,207.29,370,86,81.82
6037111400,6621,458,278.42,372,12,81.82
6037460200,4658,466,283.28,377,59,81.82
6037911001,3413,343,208.51,378,126,82.42
6037543321,4643,324,196.96,383,74,82.42
6037300701,4863,249,151.37,384,48,82.42
6037408503,5340,344,209.12,385,56,83.03
6037702901,9080,805,489.36,385,105,83.64
6037901213,2983,223,135.56,388,117,83.64
6037553200,5960,337,204.86,389,77,84.85
6037577603,6624,391,237.69,391,87,85.45
6037543603,3727,297,180.55,393,75,85.45
6037403600,5250,383,232.83,403,53,85.45
6037910705,8225,658,400,405,123,86.06
6037262604,4637,298,181.16,407,43,86.06
6037276000,4547,317,192.71,408,46,86.06
6037401601,4397,274,166.57,409,51,86.67
6037901009,4317,325,197.57,412,115,86.67
6037571000,4574,244,148.33,416,81,86.67
6037543602,6584,486,295.44,417,75,86.67
6037137402,3980,326,198.18,419,25,87.27
6037910207,4511,311,189.06,424,119,87.27
6037901102,4306,363,220.67,426,116,87.88
6037401312,4542,344,209.12,429,51,87.88
6037703200,4655,360,218.84,429,106,88.48
6037910302,4180,391,237.69,429,120,88.48
6037910202,4189,302,183.59,438,118,89.09
6037571200,6457,332,201.82,442,82,90.3
6037574500,5107,315,191.49,444,84,90.3
6037670701,5596,418,254.1,446,99,90.3
6037910401,5182,388,235.87,449,120,90.3
6037311700,4893,310,188.45,452,50,90.91
6037620701,5306,289,175.68,454,94,90.91
6037910210,5275,390,237.08,468,120,91.52
6037543304,4887,417,253.5,474,74,92.12
6037703002,5710,403,244.98,494,106,92.73
6037703100,4642,429,260.79,501,106,93.33
6037572002,4122,336,204.26,506,83,93.33
6037602600,6933,440,267.48,509,91,93.94
6037573601,4677,374,227.36,521,83,93.94
6037701100,1005,389,236.47,523,101,93.94
6037920031,5241,399,242.55,527,132,95.76
6037206300,5372,686,417.02,565,34,97.58
6037543322,5792,390,237.08,576,74,106.06
6037670602,5769,310,188.45,577,99,110.3
6037401800,6557,355,215.81,626,51,124.85
6037601401,4286,581,353.19,780,88,128.48
6037901004,8859,612,372.04,855,115,139.39
6037901205,8202,564,342.86,861,117,162.42
